key,figure,case_label,title,subtitle,color,t_over_T,Y_over_d,theta_over_pi
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.750000,-0.072400,0.533912
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.755556,-0.073038,0.519666
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.761111,-0.073660,0.504978
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.766667,-0.074264,0.489949
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.772222,-0.074849,0.474678
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.777778,-0.075412,0.459265
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.783333,-0.075951,0.443810
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.788889,-0.076466,0.428414
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.794444,-0.076953,0.413175
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.800000,-0.077411,0.398194
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.805556,-0.077838,0.383572
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.811111,-0.078233,0.369407
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.816667,-0.078593,0.355799
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.822222,-0.078916,0.342849
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.827778,-0.079201,0.330657
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.833333,-0.079445,0.319322
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.838889,-0.079648,0.308944
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.844444,-0.079806,0.299623
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.850000,-0.079919,0.291460
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.855556,-0.079984,0.284553
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.861111,-0.079993,0.278976
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.866667,-0.079747,0.273892
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.872222,-0.079161,0.268881
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.877778,-0.078246,0.263953
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.883333,-0.077015,0.259120
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.888889,-0.075481,0.254393
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.894444,-0.073654,0.249784
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.900000,-0.071549,0.245305
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.905556,-0.069177,0.240967
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.911111,-0.066550,0.236782
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.916667,-0.063682,0.232761
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.922222,-0.060583,0.228915
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.927778,-0.057268,0.225257
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.933333,-0.053747,0.221798
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.938889,-0.050033,0.218549
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.944444,-0.046140,0.215522
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.950000,-0.042078,0.212729
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.955556,-0.037860,0.210181
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.961111,-0.033500,0.207889
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.966667,-0.029008,0.205865
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.972222,-0.024398,0.204121
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.977778,-0.019681,0.202668
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.983333,-0.014871,0.201518
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.988889,-0.009979,0.200682
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.994444,-0.005018,0.200173
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,1.000000,-0.000000,0.200000
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.000000,0.000000,0.050000
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.005556,0.002868,0.049686
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.011111,0.005747,0.049336
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.016667,0.008638,0.048950
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.022222,0.011541,0.048530
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.027778,0.014455,0.048076
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.033333,0.017380,0.047589
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.038889,0.020316,0.047071
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.044444,0.023264,0.046523
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.050000,0.026223,0.045945
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.055556,0.029193,0.045339
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.061111,0.032173,0.044705
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.066667,0.035165,0.044045
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.072222,0.038167,0.043360
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.077778,0.041179,0.042651
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.083333,0.044202,0.041919
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.088889,0.047236,0.041164
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.094444,0.050280,0.040388
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.100000,0.053334,0.039592
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.105556,0.056399,0.038778
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.111111,0.059473,0.037945
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.116667,0.062557,0.037095
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.122222,0.065652,0.036229
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.127778,0.068756,0.035349
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.133333,0.071924,0.034454
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.138889,0.075365,0.033547
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.144444,0.079061,0.032628
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.150000,0.082967,0.031698
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.155556,0.087041,0.030758
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.161111,0.091240,0.029808
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.166667,0.095520,0.028782
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.172222,0.099838,0.027655
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.177778,0.104150,0.026433
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.183333,0.108414,0.025123
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.188889,0.112585,0.023731
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.194444,0.116621,0.022266
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.200000,0.120478,0.020732
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.205556,0.124113,0.019137
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.211111,0.127483,0.017489
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.216667,0.130544,0.015793
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.222222,0.133253,0.014056
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.227778,0.135566,0.012285
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.233333,0.137441,0.010488
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.238889,0.138834,0.008670
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.244444,0.139701,0.006838
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.250000,0.140000,0.005000
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.255556,0.139755,0.003162
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.261111,0.139040,0.001330
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.266667,0.137887,-0.000488
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.272222,0.136328,-0.002285
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.277778,0.134393,-0.004056
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.283333,0.132114,-0.005793
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.288889,0.129524,-0.007489
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.294444,0.126652,-0.009137
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.300000,0.123531,-0.010732
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.305556,0.120192,-0.012266
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.311111,0.116667,-0.013731
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.316667,0.112986,-0.015123
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.322222,0.109182,-0.016433
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.327778,0.105286,-0.017655
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.333333,0.101329,-0.018782
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.338889,0.097343,-0.019808
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.344444,0.093359,-0.020764
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.350000,0.089409,-0.021729
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.355556,0.085524,-0.022700
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.361111,0.081735,-0.023675
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.366667,0.078075,-0.024651
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.372222,0.074574,-0.025624
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.377778,0.071264,-0.026591
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.383333,0.068128,-0.027549
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.388889,0.064990,-0.028496
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.394444,0.061832,-0.029427
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.400000,0.058653,-0.030339
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.405556,0.055457,-0.031230
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.411111,0.052245,-0.032096
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.416667,0.049018,-0.032935
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.422222,0.045779,-0.033742
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.427778,0.042528,-0.034515
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.433333,0.039268,-0.035250
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.438889,0.036000,-0.035945
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.444444,0.032726,-0.036596
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.450000,0.029447,-0.037200
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.455556,0.026165,-0.037754
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.461111,0.022881,-0.038254
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.466667,0.019598,-0.038698
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.472222,0.016318,-0.039083
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.477778,0.013040,-0.039405
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.483333,0.009768,-0.039660
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.488889,0.006503,-0.039847
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.494444,0.003246,-0.039961
large-beta-type-iii-cross-channel,Fig. 13(b),beta=0.4 type iii,Large beta Type III,Digitized from Fig. 13(b): Y/d crosses the centreline while theta remains close to zero.,#9333ea,0.500000,0.000000,-0.040000
